Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Score,Footnote,Measure Start Date,Measure End Date,Location
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,6315486000,MRSA Observed Cases,HAI_5_NUMERATOR,Worse than the National Benchmark,6,,01/01/2015,12/31/2015,
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,6315486000,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Worse than the National Benchmark,3.916,,01/01/2015,12/31/2015,
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,6315486000,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,Worse than the National Benchmark,1.250,,01/01/2015,12/31/2015,
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,6315486000,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,Worse than the National Benchmark,2.454,,01/01/2015,12/31/2015,
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,6315486000,C.diff Patient Days,HAI_6_DOPC_DAYS,Worse than the National Benchmark,31948,,01/01/2015,12/31/2015,
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,6315486000,C.diff Predicted Cases,HAI_6_ELIGCASES,Worse than the National Benchmark,19.140,,01/01/2015,12/31/2015,
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,6315486000,C.diff Observed Cases,HAI_6_NUMERATOR,Worse than the National Benchmark,34,,01/01/2015,12/31/2015,
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,SUFFOLK,6315486000,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,Worse than the National Benchmark,1.776,,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,3707,,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.130,,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,0,,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.505,,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,5.400,,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,3707,,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,1.512,,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,3,,01/01/2015,12/31/2015,
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,1.984,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,No Different than National Benchmark,2281,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,19,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,0.013,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,0,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,228,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,0.158,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,0,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,3724,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.079,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,0,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,C.diff Patient Days,HAI_6_DOPC_DAYS,Not Available,3724,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,C.diff Predicted Cases,HAI_6_ELIGCASES,Not Available,0.792,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,C.diff Observed Cases,HAI_6_NUMERATOR,Not Available,2,,01/01/2015,12/31/2015,
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,7165922871,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,861,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,0.577,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,0,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,No Different than National Benchmark,Not Available,8 - The lower limit of the confidence interval cannot be calculated if the number of observed infections equals zero.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,No Different than National Benchmark,1.823,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CAUTI: Predicted Cases,HAI_2_ELIGCASES,No Different than National Benchmark,1.643,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,CAUTI: Observed Cases,HAI_2_NUMERATOR,No Different than National Benchmark,0,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,No Different than National Benchmark,0.000,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,No Different than National Benchmark,0.184,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,No Different than National Benchmark,3.625,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,No Different than National Benchmark,Not Available,5 - Results are not available for this reporting period.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,1.823,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,SSI: Colon Observed Cases,HAI_3_NUMERATOR,No Different than National Benchmark,2,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,No Different than National Benchmark,1.097,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.740,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,2,,01/01/2015,12/31/2015,
330115,ONEIDA HEALTHCARE,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,3153636000,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,01/01/2015,12/31/2015,
