Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date,Location
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,361,2.5,1.6,3.8,,04/01/2012,03/31/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Worse than the National Rate,5436,10.63,8.81,12.45,,07/01/2013,06/30/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,323,15.36,8.76,21.95,,07/01/2013,06/30/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,645,2.94,0.95,4.93,,07/01/2013,06/30/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,29647,1.80,1.35,2.26,,07/01/2013,06/30/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Pressure sores,PSI_3_ULCER,Worse than the National Rate,13753,1.39,1.04,1.74,,07/01/2013,06/30/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,324,130.28,102.22,158.34,,07/01/2013,06/30/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,28222,0.32,0.14,0.49,,07/01/2013,06/30/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,17706,0.18,0.03,0.34,,07/01/2013,06/30/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,4004,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,7189204321,Serious complications,PSI_90_SAFETY,Worse than the National Rate,Not Available,1.42,1.25,1.59,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,119,3.6,2.1,5.7,,04/01/2012,03/31/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,938,5.85,2.28,9.41,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,62,10.61,2.75,18.46,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,154,2.15,0.00,4.40,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,6660,1.02,0.07,1.98,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,3168,0.13,0.00,0.93,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,34,157.39,106.11,208.67,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,6440,0.40,0.12,0.68,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,4289,0.13,0.00,0.41,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,489,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,WESTCHESTER,9147871000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.81,0.48,1.15,,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,04/01/2012,03/31/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,303,7.96,3.31,12.60,,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,44,9.42,1.39,17.45,,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,30,2.28,0.00,4.59,,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,2294,1.44,0.21,2.66,,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,1092,0.29,0.00,1.46,,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,2282,0.48,0.17,0.79,,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1814,0.14,0.00,0.43,,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,188,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,7162784000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1.06,0.64,1.49,,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,70,2.9,1.7,4.9,,04/01/2012,03/31/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,270,3.92,0.00,8.49,,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,42,9.83,1.62,18.03,,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,33,2.27,0.00,4.58,,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1873,1.32,0.04,2.60,,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Pressure sores,PSI_3_ULCER,No Different than the National Rate,621,0.31,0.00,1.52,,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,1826,0.37,0.05,0.68,,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1318,0.15,0.00,0.45,,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,93,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.77,0.33,1.20,,07/01/2013,06/30/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,136,2.6,1.6,4.3,,04/01/2012,03/31/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,399,4.50,0.10,8.89,,07/01/2013,06/30/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,30,9.71,1.56,17.86,,07/01/2013,06/30/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,47,2.25,0.00,4.55,,07/01/2013,06/30/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,2511,0.99,0.00,2.24,,07/01/2013,06/30/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2013,06/30/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,2398,0.44,0.12,0.75,,07/01/2013,06/30/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1706,0.15,0.00,0.45,,07/01/2013,06/30/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,149,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,5853966000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.74,0.32,1.16,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,264,2.8,1.8,4.3,,04/01/2012,03/31/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1763,4.68,1.64,7.72,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,216,9.62,2.64,16.59,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,233,2.08,0.00,4.29,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,5829,0.92,0.12,1.72,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,2350,0.94,0.20,1.68,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,57,135.89,88.27,183.50,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,5621,0.33,0.06,0.60,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,3662,0.19,0.00,0.44,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,1092,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,7168621000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.76,0.48,1.05,,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,171,2.4,1.5,4.0,,04/01/2012,03/31/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,705,3.62,0.00,7.57,,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,134,9.32,1.96,16.69,,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,183,2.12,0.00,4.36,,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1708,2.04,1.05,3.03,,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Pressure sores,PSI_3_ULCER,No Different than the National Rate,598,1.59,0.45,2.74,,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,1630,0.44,0.12,0.75,,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1221,0.14,0.00,0.45,,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,426,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1.02,0.66,1.38,,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,04/01/2012,03/31/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,275,4.90,0.31,9.49,,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,26,9.95,1.70,18.20,,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,35,2.26,0.00,4.57,,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,3705,0.91,0.00,2.11,,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,925,0.22,0.00,1.26,,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,3603,0.58,0.27,0.88,,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1718,0.14,0.00,0.44,,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,188,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.77,0.36,1.19,,07/01/2013,06/30/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,37,4.4,2.6,7.5,,04/01/2012,03/31/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,228,6.17,1.46,10.89,,07/01/2013,06/30/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,31,11.35,3.24,19.47,,07/01/2013,06/30/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,42,2.27,0.00,4.58,,07/01/2013,06/30/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1626,1.09,0.00,2.40,,07/01/2013,06/30/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2013,06/30/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,1592,0.39,0.07,0.72,,07/01/2013,06/30/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1152,0.16,0.00,0.48,,07/01/2013,06/30/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,121,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,FRANKLIN,5184833000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.94,0.50,1.38,,07/01/2013,06/30/2015,
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,6074322000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,80,2.9,1.7,4.8,,04/01/2012,03/31/2015,
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,6074322000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,260,6.71,2.16,11.26,,07/01/2013,06/30/2015,
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,6074322000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,41,9.69,1.55,17.84,,07/01/2013,06/30/2015,
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,6074322000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,71,2.23,0.00,4.52,,07/01/2013,06/30/2015,
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,6074322000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,2511,2.10,0.89,3.30,,07/01/2013,06/30/2015,
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,6074322000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,862,0.28,0.00,1.45,,07/01/2013,06/30/2015,
